time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2003-06-30 22:03;37.104;-11.827;10;3.3;mblg;41;;;0.69;us;usp000c1cg;2014-11-06 20:19;256 km W of Sagres, Portugal;earthquake;;;;;reviewed;us;mdd
2003-06-30 18:24;44.431;6.782;0;2.5;ml;30;;;;us;usp000c1bw;2014-11-06 20:19;4 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-30 05:31;36.93;3.993;10;3.3;ml;25;248;;0.67;us;usp000c1ag;2014-11-06 20:19;7 km ENE of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-29 17:27;36.158;0.423;10;3.1;mblg;19;;;0.88;us;usp000c198;2014-11-06 20:19;39 km NE of Mostaganem, Algeria;earthquake;;;;;reviewed;us;mdd
2003-06-29 13:39;44.443;6.803;2;3;ml;59;;;;us;usp000c18v;2014-11-06 20:19;6 km ENE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-06-29 07:23;48.34;6.65;5;3;ml;45;;;;us;usp000c18b;2014-11-06 20:19;1 km ESE of Rambervillers, France;earthquake;;;;;reviewed;str;ldg
2003-06-29 07:00;48.33;6.65;5;3.1;ml;52;;;;us;usp000c187;2014-11-06 20:19;1 km SE of Rambervillers, France;earthquake;;;;;reviewed;str;ldg
2003-06-28 17:54;36.659;3.535;10;3.2;ml;62;;;0.82;us;usp000c16n;2014-11-06 20:19;5 km W of Beni Amrane, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-27 11:37;42.78;1.86;10;2.5;ml;7;;;;us;usp000c13d;2014-11-06 20:19;6 km NNE of Ax-les-Thermes, France;earthquake;;;;;reviewed;str;str
2003-06-27 10:48;42.42;2.21;5;2.6;ml;17;;;;us;usp000c139;2014-11-06 20:19;13 km NNE of Ribes de Freser, Spain;earthquake;;;;;reviewed;str;str
2003-06-27 09:49;42.457;2.244;4;2.8;ml;30;;;;us;usp000c135;2014-11-06 20:19;15 km SW of Vernet-les-Bains, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-27 09:46;42.44;2.2;10;3.3;ml;53;;;;us;usp000c134;2014-11-06 20:19;15 km ESE of Font-Romeu-Odeillo-Via, France;earthquake;;;;;reviewed;str;ldg
2003-06-27 04:21;44.45;6.765;2;2.6;ml;33;;;;us;usp000c12m;2014-11-06 20:19;4 km NE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-06-26 09:57;36.969;4.009;10;3.1;ml;17;;;0.98;us;usp000c10j;2014-11-06 20:19;10 km NE of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-26 03:42;44.47;6.85;5;2.7;ml;36;;;;us;usp000c0zg;2014-11-06 20:19;11 km W of Acceglio, Italy;earthquake;;;;;reviewed;str;gen
2003-06-26 01:06;48.05;7.92;5;2.8;ml;62;;;;us;usp000c0z8;2014-11-06 20:19;3 km SE of Denzlingen, Germany;earthquake;;;;;reviewed;str;zamg
2003-06-25 11:55;38.459;-7.895;10.7;2.6;mblg;23;;;;us;usp000c0y0;2014-11-06 20:19;11 km S of Évora, Portugal;earthquake;;;;;reviewed;mdd;mdd
2003-06-25 02:52;44.458;6.772;2;2.7;ml;23;;;;us;usp000c0wy;2014-11-06 20:19;5 km NE of Jausiers, France;earthquake;;;;;reviewed;ldg;gen
2003-06-25 02:50;44.451;6.776;2;2.7;ml;40;;;;us;usp000c0wx;2014-11-06 20:19;5 km NE of Jausiers, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-24 08:43;44.428;6.769;3.3;2.5;ml;30;;;;us;usp000c0us;2014-11-06 20:19;3 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-24 06:00;36.28;-8.183;33;2.6;mblg;22;;;0.99;us;usp000c0uk;2014-11-06 20:19;85 km SSW of Faro, Portugal;earthquake;;;;;reviewed;us;mdd
2003-06-24 04:59;44.429;6.76;4.2;3;ml;41;;;;us;usp000c0ug;2014-11-06 20:19;2 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-24 03:59;44.427;6.76;7.7;2.6;ml;35;;;;us;usp000c0ua;2014-11-06 20:19;2 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;ldg
2003-06-23 22:40;44.433;6.765;2;2.9;ml;55;;;;us;usp000c0tf;2014-11-06 20:18;3 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-23 19:40;44.431;6.772;4.8;2.8;ml;57;;;;us;usp000c0su;2014-11-06 20:18;3 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-23 19:31;37.175;-12.716;10;3.3;mblg;30;;;0.61;us;usp000c0st;2014-11-06 20:18;Azores-Cape St. Vincent Ridge;earthquake;;;;;reviewed;us;mdd
2003-06-23 15:45;49.117;6.85;1;2.8;ml;28;;;;us;usp000c0s8;2014-11-06 20:18;1 km ENE of Seingbouse, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-23 12:23;37.991;-0.793;4.1;3.2;ml;34;;;;us;usp000c0rz;2014-11-06 20:18;1 km NNW of San Miguel de Salinas, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-06-23 06:35;37.129;3.84;10;3.9;ml;123;;;0.97;us;usp000c0r4;2014-11-06 20:18;24 km NNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-23 05:23;44.436;6.775;3.6;2.5;ml;31;;;;us;usp000c0qx;2014-11-06 20:18;4 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-22 17:53;43.45;5.44;2;2.8;ml;33;;;;us;usp000c0p3;2014-11-06 20:18;2 km NNE of Simiane-Collongue, France;earthquake;;;;;reviewed;str;str
2003-06-22 13:17;36.793;4.047;10;3.1;ml;40;;;0.95;us;usp000c0n4;2014-11-06 20:18;1 km WNW of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-22 06:03;36.832;3.594;10;3;ml;17;;;0.7;us;usp000c0ku;2014-11-06 20:18;12 km NNE of Thenia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-21 18:10;44.426;6.751;4.3;2.5;ml;33;;;;us;usp000c0hy;2014-11-06 20:18;1 km ENE of Jausiers, France;earthquake;;;;;reviewed;gen;gen
2003-06-21 16:10;37.098;3.448;10;2.6;mblg;10;;;0.46;us;usp000c0hj;2014-11-06 20:18;36 km NNE of Aïn Taya, Algeria;earthquake;;;;;reviewed;us;mdd
2003-06-21 07:01;36.705;3.753;10;3.2;ml;46;;;1.04;us;usp000c0g3;2014-11-06 20:18;8 km WSW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-21 04:58;37.124;3.663;10;2.6;mblg;14;;;0.85;us;usp000c0fn;2014-11-06 20:18;31 km NW of Dellys, Algeria;earthquake;;;;;reviewed;us;mdd
2003-06-21 02:55;41.545;-5.974;0;2.9;ml;28;94;;;us;usp000c0f5;2014-11-06 20:18;6 km ENE of Villalcampo, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-06-20 13:57;48.36;6.64;5;2.9;ml;43;;;;us;usp000c0cd;2014-11-06 20:18;1 km N of Rambervillers, France;earthquake;;;;;reviewed;str;ldg
2003-06-20 10:46;37.91;-0.472;0;2.5;mblg;10;185;;;us;usp000c0bn;2014-11-06 20:18;19 km ESE of Torrevieja, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-06-20 10:43;37.984;-0.56;7.7;4.4;ml;120;;;;us;usp000c0bk;2014-11-06 20:18;10 km E of Torrevieja, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-06-19 14:40;43.457;-0.615;2;2.8;ml;15;;;;us;usp000c08v;2014-11-06 20:18;0 km S of Arthez-de-Béarn, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-18 23:16;42.101;-9.159;0;2.6;mblg;7;;;;us;usp000c07h;2014-11-06 20:18;25 km W of Baiona, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-06-18 15:36;36.727;3.881;10;3.7;ml;80;;;0.86;us;usp000c06c;2014-11-06 20:18;2 km SW of Tadmaït, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-18 12:59;36.84;4.087;10;3.7;ml;61;;;0.84;us;usp000c061;2014-11-06 20:18;6 km NNE of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-17 22:14;49.96;8.16;10;2.6;ml;23;;;;us;usp000c041;2014-11-06 20:18;3 km NW of Ober-Olm, Germany;earthquake;;;;;reviewed;str;ldg
2003-06-17 03:52;36.977;4.045;10;3.9;ml;79;;;0.96;us;usp000c02e;2014-11-06 20:18;13 km ENE of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-16 08:54;42.6;-1.73;5;2.8;ml;4;;;;us;usp000c00h;2014-11-06 20:18;3 km ENE of Artajona, Spain;earthquake;;;;;reviewed;str;str
2003-06-14 10:59;36.65;-2.877;0;2.5;mblg;20;;;;us;usp000bzv3;2014-11-06 20:18;Strait of Gibraltar;earthquake;;;;;reviewed;mdd;mdd
2003-06-13 15:06;43.01;0.147;2;2.5;ml;16;;;;us;usp000bzt7;2014-11-06 20:18;2 km WSW of Campan, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-12 23:52;48.9;7.829;5;2.6;ml;15;;;;us;usp000bzrp;2014-11-06 20:18;1 km SW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-12 19:00;44.34;7.3;5;2.6;ml;35;79;;;us;usp000bzrb;2014-11-06 20:18;2 km N of Demonte, Italy;earthquake;;;;;reviewed;str;gen
2003-06-12 00:18;48.93;7.84;3;2.7;ml;15;;;;us;usp000bzpp;2014-11-06 20:18;2 km NNW of Surbourg, France;earthquake;;;;;reviewed;str;ldg
2003-06-11 21:56;48.93;7.79;3;2.8;ml;32;;;;us;usp000bzp9;2014-11-06 20:18;2 km SE of Gœrsdorf, France;earthquake;;;;;reviewed;str;ldg
2003-06-11 17:50;44.304;7.439;19.4;2.5;ml;31;;;;us;usp000bzns;2014-11-06 20:18;3 km WSW of Roccavione, Italy;earthquake;;;;;reviewed;gen;gen
2003-06-11 13:28;36.986;3.779;10;3.6;ml;65;;;0.98;us;usp000bznb;2014-11-06 20:18;14 km WNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-11 11:03;48.92;7.85;3;3.2;ml;44;;;;us;usp000bzn7;2014-11-06 20:18;1 km N of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-11 08:58;41.91;0.18;10;2.8;ml;6;;;;us;usp000bzmz;2014-11-06 20:18;1 km W of Monzón, Spain;earthquake;;;;;reviewed;str;str
2003-06-10 23:40;48.892;7.858;3;2.7;ml;16;101;;;us;usp000bzm1;2014-11-06 20:18;2 km SSE of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-10 23:23;48.931;7.81;5;2.6;ml;11;;;;us;usp000bzm0;2014-11-06 20:18;3 km NW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-10 22:41;48.929;7.814;6;2.6;ml;20;;;;us;usp000bzky;2014-11-06 20:18;3 km NW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-10 18:59;44.783;7.627;19.9;4.2;mb;166;;;;us;usp000bzke;2014-11-06 20:18;1 km NNE of Piobesi Torinese, Italy;earthquake;;;;1;reviewed;gen;us
2003-06-10 18:54;48.91;7.865;7;3.5;ml;68;;;;us;usp000bzkd;2014-11-06 20:18;1 km E of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-10 15:32;48.905;7.876;4;2.8;ml;29;;;;us;usp000bzk0;2014-11-06 20:18;2 km WNW of Betschdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-10 15:12;36.782;4.038;10;3;ml;33;;;0.86;us;usp000bzjy;2014-11-06 20:18;2 km W of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-10 15:05;48.903;7.898;2;2.6;ml;13;;;;us;usp000bzjx;2014-11-06 20:18;0 km NNW of Betschdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-09 23:51;39.297;0.414;5.8;3.1;ml;35;;;;us;usp000bzhj;2014-11-06 20:18;57 km NNE of Denia, Spain;earthquake;;;;;reviewed;mdd;ldg
2003-06-09 13:27;36.839;4.24;10;3.1;ml;41;;;0.86;us;usp000bzgc;2014-11-06 20:18;4 km NNW of Timizart, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-09 11:42;48.911;7.843;5;2.6;ml;18;;;;us;usp000bzg4;2014-11-06 20:18;0 km WNW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-09 06:21;41.75;1.89;10;2.5;ml;6;;;;us;usp000bzfm;2014-11-06 20:18;1 km W of Navarcles, Spain;earthquake;;;;;reviewed;str;str
2003-06-08 19:33;36.808;3.728;10;2.8;ml;34;;;0.8;us;usp000bze5;2014-11-06 20:18;11 km NW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-08 15:08;36.792;3.842;10;3.4;ml;66;240;;1;us;usp000bzdm;2014-11-06 20:18;5 km N of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-08 14:40;36.753;3.957;10;3.2;ml;38;;;0.61;us;usp000bzdh;2014-11-06 20:18;2 km NNW of Draa Ben Khedda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-08 10:49;48.94;7.87;3;2.5;ml;10;;;;us;usp000bzd0;2014-11-06 20:18;0 km WNW of Soultz-sous-Forêts, France;earthquake;;;;;reviewed;str;ldg
2003-06-08 04:36;36.733;3.702;10;3.1;ml;30;;;0.91;us;usp000bzcb;2014-11-06 20:18;10 km N of Chabet el Ameur, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-08 01:17;36.821;4.224;10;3.3;ml;43;;;0.7;us;usp000bzbu;2014-11-06 20:18;4 km WNW of Timizart, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-07 19:31;36.347;5.618;10;3.1;ml;29;;;0.72;us;usp000bzb1;2014-11-06 20:18;17 km SSE of BABOR - VILLE, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-06 16:19;36.924;4.021;10;2.9;ml;30;;;0.72;us;usp000bz89;2014-11-06 20:18;9 km E of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-06 14:02;36.893;3.75;10;3.1;ml;24;;;0.68;us;usp000bz80;2014-11-06 20:18;14 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-06 08:28;43.38;5.46;1;2.7;ml;25;167;;;us;usp000bz71;2014-11-06 20:18;2 km NE of Palama, France;earthquake;;;;;reviewed;str;str
2003-06-06 05:37;45.526;6.611;2;2.6;ml;17;;;;us;usp000bz6w;2014-11-06 20:18;4 km SW of Aime, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-06 04:41;45.499;6.636;2;2.8;ml;23;;;;us;usp000bz6s;2014-11-06 20:18;5 km WSW of Belle-Plagne, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-05 23:13;37.012;3.904;10;3.6;ml;84;;;1.1;us;usp000bz6a;2014-11-06 20:18;10 km N of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-05 22:10;48.924;7.919;4;2.5;ml;7;;;;us;usp000bz67;2014-11-06 20:18;3 km NNE of Betschdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-05 19:25;36.923;4.18;10;3;ml;31;;;0.65;us;usp000bz62;2014-11-06 20:18;13 km N of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-05 19:03;36.91;3.755;10;3.5;ml;57;;;0.71;us;usp000bz61;2014-11-06 20:18;14 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-05 17:54;36.659;3.51;10;2.9;ml;34;;;0.65;us;usp000bz5u;2014-11-06 20:18;7 km W of Beni Amrane, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-05 13:20;48.94;7.87;3;2.5;ml;13;;;;us;usp000bz5j;2014-11-06 20:18;0 km WNW of Soultz-sous-Forêts, France;earthquake;;;;;reviewed;str;ldg
2003-06-05 05:26;44.42;7.489;2;2.5;ml;15;;;;us;usp000bz4v;2014-11-06 20:18;2 km NNE of San Rocco, Italy;earthquake;;;;;reviewed;ldg;ldg
2003-06-05 02:15;44.874;7.178;9.4;2.5;ml;22;;;;us;usp000bz4g;2014-11-06 20:18;3 km SSW of Pramollo, Italy;earthquake;;;;;reviewed;gen;gen
2003-06-04 23:08;48.96;7.909;10;2.5;ml;12;;;;us;usp000bz3z;2014-11-06 20:18;3 km NE of Soultz-sous-Forêts, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-04 14:12;36.823;4.179;10;2.9;ml;28;;;0.89;us;usp000bz2v;2014-11-06 20:18;3 km NE of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-04 12:44;48.925;7.806;5;2.7;ml;12;;;;us;usp000bz2g;2014-11-06 20:18;3 km WNW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-04 12:42;48.942;7.777;4;2.5;ml;8;;;;us;usp000bz2f;2014-11-06 20:18;1 km SE of Gœrsdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-04 04:10;36.587;3.477;10;3.7;ml;58;;;0.83;us;usp000bz12;2014-11-06 20:18;10 km WNW of Lakhdaria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-03 19:17;36.89;4.123;10;3.4;ml;60;;;0.93;us;usp000byzu;2014-11-06 20:18;10 km NNW of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-03 13:08;44.702;7.22;15.2;2.7;ml;29;;;;us;usp000byyx;2014-11-06 20:18;2 km ENE of Ostana, Italy;earthquake;;;;;reviewed;gen;gen
2003-06-03 12:45;36.716;3.932;10;3.4;ml;35;;;0.87;us;usp000byyu;2014-11-06 20:18;3 km SW of Draa Ben Khedda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 20:34;44.886;8.474;12.3;2.5;ml;37;;;;us;usp000bywv;2014-11-06 20:18;2 km NNW of Oviglio, Italy;earthquake;;;;;reviewed;gen;gen
2003-06-02 18:50;36.795;3.934;10;2.9;ml;31;;;0.79;us;usp000bywg;2014-11-06 20:18;6 km NNE of Tadmaït, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 18:30;36.841;3.46;10;4.1;mb;127;;;0.94;us;usp000bywb;2014-11-06 20:18;8 km N of Boumerdas, Algeria;earthquake;;;;11;reviewed;us;us
2003-06-02 17:36;36.82;4.039;10;3;ml;24;;;0.7;us;usp000byw8;2014-11-06 20:18;4 km NNW of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 17:29;48.907;7.811;5;2.6;ml;44;39;;;us;usp000byw6;2014-11-06 20:18;2 km W of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-02 13:21;36.686;3.836;10;3;ml;29;;;0.63;us;usp000byvm;2014-11-06 20:18;6 km S of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 05:46;44.172;8.609;10.3;2.6;ml;28;72;;;us;usp000byug;2014-11-06 20:18;15 km ESE of Bergeggi, Italy;earthquake;;;;;reviewed;gen;gen
2003-06-02 04:20;36.819;3.468;10;3.6;ml;81;;;1.16;us;usp000byu3;2014-11-06 20:18;5 km N of Boumerdas, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 02:22;43.564;6.614;4.2;2.5;ml;7;310;;;us;usp000bytp;2014-11-06 20:18;6 km W of Saint-Paul-en-Forêt, France;earthquake;;;;;reviewed;gen;gen
2003-06-02 02:05;51.498;6.476;5;3.4;ml;45;;;0.91;us;usp000bytn;2014-11-06 20:18;3 km N of Rheurdt, Germany;earthquake;;;;;reviewed;us;ldg
2003-06-02 01:01;36.772;3.813;10;3.1;ml;33;;;0.75;us;usp000bytb;2014-11-06 20:18;3 km NNW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-02 00:42;36.731;3.989;10;3.3;ml;46;;;0.87;us;usp000byt7;2014-11-06 20:18;2 km E of Draa Ben Khedda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 18:54;36.801;3.514;10;3.3;ml;56;;;0.86;us;usp000bysb;2014-11-06 20:18;5 km NE of Boumerdas, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 15:41;48.928;7.85;10;2.6;ml;31;;;;us;usp000bys1;2014-11-06 20:18;2 km N of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-06-01 12:27;36.984;3.661;10;2.8;ml;31;;;0.93;us;usp000byre;2014-11-06 20:18;23 km WNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 12:18;36.97;-4.88;17.1;2.6;mblg;18;;;;us;usp000byrd;2014-11-06 20:18;3 km ESE of Teba, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-06-01 08:19;36.982;4.163;10;2.9;ml;29;;;0.76;us;usp000byqx;2014-11-06 20:18;19 km N of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 08:02;36.86;4.028;10;3.1;ml;32;240;;0.69;us;usp000byqu;2014-11-06 20:18;8 km NNW of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 05:00;36.628;3.681;10;3.2;ml;35;;;0.65;us;usp000byqf;2014-11-06 20:18;1 km SW of Chabet el Ameur, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 03:24;36.809;4.087;10;3.2;ml;36;241;;0.81;us;usp000byq6;2014-11-06 20:18;3 km NE of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-06-01 02:07;36.969;4.006;10;4;mb;118;;;0.98;us;usp000bypx;2014-11-06 20:18;10 km NE of Dellys, Algeria;earthquake;;;;1;reviewed;us;us
2003-06-01 01:22;48.883;7.866;3;2.6;ml;19;68;;;us;usp000bypu;2014-11-06 20:18;3 km WSW of Betschdorf, France;earthquake;;;;;reviewed;ldg;ldg
2003-05-31 23:08;49.85;8.33;11;2.6;ml;42;;;;us;usp000bype;2014-11-06 20:18;1 km ENE of Dexheim, Germany;earthquake;;;;;reviewed;fbb;ldg
2003-05-31 22:54;36.842;4.186;10;4.1;mb;110;;;0.9;us;usp000bypd;2014-11-06 20:18;5 km NE of Boudjima, Algeria;earthquake;;;;1;reviewed;us;us
2003-05-31 22:12;36.732;4.319;10;2.5;ml;19;;;0.64;us;usp000bypa;2014-11-06 20:18;2 km S of Freha, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-31 22:04;36.905;4.215;10;3.1;ml;46;;;0.77;us;usp000byp9;2014-11-06 20:18;12 km NNW of Timizart, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-31 21:46;48.893;7.831;2;2.5;ml;10;;;;us;usp000byp4;2014-11-06 20:18;2 km SSW of Surbourg, France;earthquake;;;;;reviewed;ldg;ldg
2003-05-31 13:35;36.792;3.652;10;3.2;ml;38;229;;0.86;us;usp000bync;2014-11-06 20:18;11 km NE of Thenia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-31 09:36;48.94;7.85;5;2.6;ml;11;;;;us;usp000bymw;2014-11-06 20:18;2 km W of Soultz-sous-Forêts, France;earthquake;;;;;reviewed;str;ldg
2003-05-31 08:53;36.686;3.689;10;3;ml;19;;;0.74;us;usp000bymu;2014-11-06 20:18;5 km N of Chabet el Ameur, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-31 07:44;36.762;4.054;10;3.7;ml;92;232;;0.85;us;usp000bymr;2014-11-06 20:18;2 km SSW of Makouda, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 19:49;36.965;3.803;10;2.6;ml;23;;;0.93;us;usp000bykm;2014-11-06 20:18;11 km WNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 15:12;36.851;3.756;10;3.4;ml;52;215;;0.86;us;usp000byk3;2014-11-06 20:18;13 km NNW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 13:26;36.747;3.614;10;3.3;ml;34;;;0.72;us;usp000byjv;2014-11-06 20:18;5 km ENE of Thenia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 12:45;36.919;3.759;10;2.9;ml;23;;;0.72;us;usp000byju;2014-11-06 20:18;13 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 07:55;36.9;4.172;10;3.1;ml;22;;;0.89;us;usp000byj7;2014-11-06 20:18;11 km N of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 07:43;36.709;3.649;10;3.1;ml;25;240;;0.79;us;usp000byj6;2014-11-06 20:18;6 km NE of Beni Amrane, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 05:15;36.893;3.905;10;2.7;mblg;12;;;0.54;us;usp000byhv;2014-11-06 20:18;2 km SSW of Dellys, Algeria;earthquake;;;;;reviewed;us;mdd
2003-05-30 05:00;36.847;3.578;10;3.6;ml;17;;;0.76;us;usp000byht;2014-11-06 20:18;12 km NE of Boumerdas, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 04:22;36.789;3.645;10;3.4;ml;22;;;0.63;us;usp000byhp;2014-11-06 20:18;10 km NE of Thenia, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 03:30;37.006;4.149;10;3.4;ml;28;;;0.79;us;usp000byhm;2014-11-06 20:18;22 km N of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-30 02:28;44.616;6.218;2;2.5;ml;18;;;;us;usp000byhg;2014-11-06 20:18;5 km NNE of La Bâtie-Neuve, France;earthquake;;;;;reviewed;ldg;ldg
2003-05-30 00:13;36.083;-3.835;0;2.6;mblg;13;;;;us;usp000byh6;2014-11-06 20:18;72 km S of La Herradura, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-05-29 23:21;37.019;3.835;10;2.9;ml;35;212;;0.7;us;usp000bygz;2014-11-06 20:18;13 km NNW of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 17:08;36.908;4.201;10;2.8;ml;33;;;0.76;us;usp000bygg;2014-11-06 20:18;12 km NNE of Boudjima, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 15:43;36.665;3.83;10;3.6;ml;84;;;0.76;us;usp000byg8;2014-11-06 20:18;9 km S of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 12:49;36.762;-4.964;26;3;mblg;27;143;;;us;usp000byfz;2014-11-06 20:18;5 km NW of Yunquera, Spain;earthquake;;;;;reviewed;mdd;mdd
2003-05-29 11:43;36.773;3.808;10;3.1;ml;24;;;0.87;us;usp000byfw;2014-11-06 20:18;3 km NW of Naciria, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 09:45;49.14;6.83;1;2.9;ml;30;;;;us;usp000byfp;2014-11-06 20:18;0 km NW of Béning-lès-Saint-Avold, France;earthquake;;;;;reviewed;str;ldg
2003-05-29 03:23;36.863;3.902;10;2.9;ml;21;;;0.73;us;usp000byf9;2014-11-06 20:18;6 km S of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 03:03;36.955;3.675;10;2.8;ml;15;;;0.73;us;usp000byf6;2014-11-06 20:18;21 km W of Dellys, Algeria;earthquake;;;;;reviewed;us;ldg
2003-05-29 01:02;36.677;3.574;10;2.9;ml;26;;;0.77;us;usp000byew;2014-11-06 20:18;1 km NW of Beni Amrane, Algeria;earthquake;;;;;reviewed;us;ldg
